unique_hash,text,drug
adb1ab48400a95be3f31314506fa98ef167b159b,Reply posted for Natatouille Everyone is affected differently The only Med that worked for me was prednisone Remicade didnt work and Im now on entyvio which doesnt seem to work either Some people have very good results with these drugs If youre not happy with your medications ask to try something else I was usually fine in the morning food I ate in the evening usually came back up later Sometimes my system was so fragile even smells of food could make me sick Good luck I hope you get it under control before you get married,entyvio
d8e6fd8a7a315e43acdd05114fac902d1e047762,Been relatively quiet on my end also till in remission Living life without any colitis concerns   Last scope showed no signs of disease Glad to hear Entyvio is working for some Pancolitis DX Fall 2007 Currently on Entyvio,entyvio
003b0038a6a412d484018f535ddbee3d73ab3968,Reply posted for carly430 Good luck to you I hope it helps your symptoms as much as it did mine with no side effects or reactions As FYI I talked to my GI the next day All my levels were good from my blood tests prior so he doesnt think it was an allergic reaction to the actual Entyvio but maybe something it was packaged inwho knows Those kind of reactions can happen at any time but it sounds like I am going to probably try Stelara next Definitely keep us posted on how Entyvio goes for you Crossing all my fingers and toes for you because I know the good it can do,entyvio
eeb26bdf34cc59bf9fa610917ad8a7d15526f3cf,I havent heard dont that it I I blunts hand mine for two months so Im not an expert by any means and I hunk u explained i it well Is she having any other symptoms Can u call the doc and explain it over the phone UC since 2003 hospitalization in 2006 Feb 2017 July 2017 Previous meds Asacol Imuran Prednisone Apriso Entyvio Remicade Jaxinhibitor trial drug cort enema and supps Step 1  2 ilestomy and j pouch creation  Aug 2017 Step 3  Nov 2017,entyvio
65fd682fd0363cab8e84847a29a2dff08477e437,Ill be watching this as well  Pancolitis DX Fall 2007 Currently on Imuran Lialda Entyvio,entyvio
93994b77a4a5a5df606b6e4ca40fcebce48bf6c8,Completely agree uncontrolled inflammation is worse and my understanding is the increased risk of cancer is only 12 higher than the regular population Youll just need to keep monitoring and do the best you can You could try Entyvio as its nonsystemic Other alternatives are IVIGrectalsnatural supplements etc,entyvio
825136c7619e8c72021621d91b03f66707d7f237,Hi Everyone I was diagnosed with Crohns disease in 2002 spent many years trying different meds and nothing ever really worked I was very sick in 2012 and almost died because of a blood clot I was taken off all my crohns meds and started to feel better Spend the next 6 years in full remission with no symptoms Summer 2018 I had surgery not related to my crohns and because of that a flare up started Ive been struggling for the last 6 months extremely ill and ive lost 40lbs I started taking CBD pills and they are helping with the inflammation but im still struggling My doctor wants me to start me on Entyvio Im scared because I dont know anyone that has taken it and would like to hear others experience on it I took Humira in the past and had every side effect possible so had to stop after a few months Im scared of that happening with Entyvio If anyone has expenience with Entyvio good or bad please share I would have to hear what you have to say,entyvio
407999106484e53ca58269079ef21a2ec91beed3,I didnt have any side effects really For me Entyvio was easy The first few infusions it took longer They made me stay a bit after to ensure I had no reactions After the first few they let me leave sooner Though before the infusion they did blood draws which took some time Getting seated and hooked up take a few minutes and waiting for the medication takes some time It always took longer than I expected Even on the quick times Id bet I was there 2 hours I think having your dad there will be nice I never had anyone go with me and it felt a little weirddepressing but such is life You will do great  Comoderator Ulcerative Colitis Diagnosed with Pancolitis Laryngopharyngeal Reflux  Migraines Battling Extreme Exhaustion Currently no meds 615 Step One Jpouch Surgery Complete 915 Step Two Complete 1115 Step 3 Complete,entyvio
ff32bf34a78f045969f694581535f191677c0012,NSS post was NOT about surgery The title post was about DISABILITY At least I think this is the thread OP was referring too It was about disability which I took offence too Surgery was successful for her  as I clearly articulated I was happy for her but there was no reason to ask for opinions on disability I find it cowardly to block her very own post when she herself asked for opinions I gave mine Telling someone they have no hopes dreams or value or indepence is down right mean Some people chose surgery others dont despite suffering There are those like me who arent a candidate But everyone still has value As a person on disability  I need support not to be told I have no value NSS dont worry about disability If surgery worked for you be happy Dont look back to whether you should have could have what if you ended up being like me Thats in your past If you want to discuss disability lets talk about how the amount of disability is well below the poverty line how people chose between food or meds how the wait list for disability housing is 15 years Lets talk about fund raising government accountability and how IBDers can rally together to support each other Being on disability adds another level of humiliation to this already humiliating disease I have had 4 cycles of IVIG and 1 cycle of Entyvio in 6 weeks Im pretty darn weak If anyone should be taking a cab to treatment its me but my disability doesnt cover the cost of the subway Lets talk about that How exactly does the CCF help me Post Edited U B Tough  362016 30257 PM GMT7,entyvio
9a49c440905d423a5146c2a4cca232a2c7026a41,Thanks everyone I had a dreadful row with my mum last night Like most rows it crept up out of the blue and was all the more upsetting for being so unexpected Like most rows it was also about something completely stupid and petty on the surface But its relevant to this thread so Im gonna talk about it  Ill try not to make it too long  I showed my parents my capsule endoscopy report My mum squirmed at the inflammationulcers and said urgh how horrible Told them what I basically told you guys that as far as I could tell I had exhausted my medical options so basically either had to live with the Crohns or go back to a stoma They were sympathetic and that in itself wasnt the cause of the row Went to the garden centre with my mum we had a nice afternoon But when we got back she got on the wine I dont think she is an actual alcoholic but shes one or two tiers below being one Ive noticed that when I go over there she is drinking more and more often in the evenings now So far up until last night theres been no issue I know from long experience my mum is in deep denial about her drinking and will be until the day she dies And most of the time shes all right when drunk if a bit annoying But sometimes she gets into this awful argumentative state where she just seems to be spoiling for an argument So it was last night She asks if Im coming over for Easter Sunday Im not keen on the idea Now my feelings on family gatherings are nothing remotely new or surprising to my mum I always feel like physical crap after eating a large meal  virtually always This is something that I think people really dont understand My family perk up after eating a massive meal and drinking alcohol  they get ever louder and shriekier Whereas I get tireder lower and just want to go and lie down So my mum argued with me over that saying I dont always feel like crap and citing one or two examples where I didnt appear to obviously collapse Now I cant remember who brought up my brother first me or my mum But somebody did and then it turned into the most ridiculous argument about how ill my brother was I think some of you here know he has Crohns as well since I mention it from time to time But hes had his disease for longer than Ive had mine hes also had a far milder form Im not close to my brother Hes never given me any sympathy for my disease and Ive never given any sympathy for his We dont fight or anything like that were just like two polite acquaintances with one another Anyway my mum was trying to tell me how my brother has been very ill as well despite the fact that hes never had surgery never been hospitalised never been on biologics seems to be in remission the vast majority of the time has always worked fulltime had two kids plays sports goes on holidays eats anything etc But yeah hes the very ill one Dont get me wrong Im sure he has his problems nobody can reach middle age and not have acquired some problems along the way But I proper lost my temper at that I would never tell my brother to his face how lucky he has been with his disease but I told my mum However she was quite drunk by then its hard enough to get through to her when shes sober sometimes never mind drunk I ended up in a proper sobbing meltdown something Ive not had in a couple of years My dad then joined in the fun and started getting verbally aggressive Both my parents were desperately trying to get me to leave for several minutes Then my mum gave up and went upstairs and I was left sobbing in the hallway My dad then had a volte face and said I wasnt safe to drive like that He became gentler and went and made me a cup of tea I calmed down enough to drive home but yeah  that was a proper grim night and I felt proper upset when I got home  Well that was way longer than I intended it to be sorry folks  I have read all your replies In fact I read some of them last night but obviously wasnt in much of a fit state to reply Thank you to everyone who posted Erudite Paul  Yeah its possible for the pill cam to get stuck in a stricture Thats why in Crohns they tend to give the patient a dummy pill first that dissolves in case it does get stuck I had the dummy pill never saw it pass so I had an abdominal xray but they couldnt see the pill  so I was given the goahead to go ahead with swallowing the real pill clo and sparkleplenty  I had the pill cam after the 3 loading doses of Entyvio Since then had a 4th infusion and am due to have a 5th infusion next week Im not sure if thats enough time for Entyvio to kick in or not Ill have to ask my GI about it noodlesnoodles  I think so but not sure if Tysabri is approved for Crohns or not Yet another thing to ask my GI about  nssg  I was on a long course of Entocort last year It did actually help at 9mg But as with all steroids it only worked for me at the highest dose and stopped working before I had even fully come off the med Im just done with steroids they are literally sticking plasters only for me beave  I can certainly travel to London for treatment if necessary I can get there in an hour on the train 19 seconds seemed quite fast to me  I dont know I looked up the symptoms of achalasia I do occasionally get a feeling of food being stuck or of finding something quite hard to swallow but not most of the time Anyway Id better go now guys Ive got my hospital appointment to get to Ill let you know how that goes Sorry for yet another hideously long post it always looks shorter in the white box Dx Crohns in June 2000 Yay   Tried 5ASAs azathioprine 6MP Remicade methotrexate Humira diets 1st surgery 20213  subtotal colectomy with end ileostomy 2nd surgery 10715  ileorectal anastomosis Stoma reversed and ileum connected to the rectum Current status Chronic flare Do I have any other kind Current meds 50mg 6MP Entyvio started 31116,entyvio
